Theta,-0.00334210809198876,0.0114450822689973,0.0134472821184958,-0.0078701291780539,0.00551940606906727,0.0160364814824503,0.0163494573973543,0.00770921764242347
Alpha,-0.00188516066567189,0.00667599422115101,0.0113490300906371,0.00118490499857036,0.0171836712475889,0.0197054831829745,0.019919899628412,0.0139760435451294
Beta,-0.000189548343790985,-0.00526426905705805,0.00723482452763174,-0.00142170350752122,-0.000594562208697015,-0.00422206756161164,-0.00749086886351033,-0.0105280738011175
Gamma,0.568624703979876,0.583913991696988,0.419049047684645,0.557411428592463,0.614359365893368,0.661145104287171,0.54509799901787,0.611653849313126
Delta,0.0570613760859537,0.0208263626709231,0.0672539574940152,0.0542107746038409,0.0636558825031927,0.0208742595026399,0.0498718015118554,0.0332464480970475
Theta,-0.0141577039169737,-0.0230698481686268,0.0489284485869538,0.00102470225796621,-0.0146062100163271,-0.0203297114377572,-0.0136147606336256,-0.0215415323413645
Alpha,-0.0348211291814979,-0.0134295964319404,0.00926364481976356,-0.0265883236994539,-0.0309863909052156,-0.0107377578841628,-0.0179350505081202,-0.0178637427143549
Beta,-0.00371765795885832,0.00282451719248422,0.0186152934190307,0.00261892853185275,-0.006107806969102,0.00489617963673619,0.00162886608435074,0.00577861702938178
Gamma,-0.113395332489933,-0.149307850088681,0.0385510228275102,-0.0431683999989969,-0.175434487049311,-0.250948373810282,-0.0946634465998012,-0.136918874673939
Delta,0.0531405204497667,0.0861403860683352,0.018987869712835,0.0368504793709533,0.0546977338524156,0.0575465599673603,0.032830278260207,0.0254134436595346
Theta,0.01274368318287,0.0159732563082433,0.0284896435252813,0.0185357609520185,0.0211415553454573,0.00239960650625106,-0.015530322086548,-0.0350206897376953
Alpha,-0.0175819592003265,-0.00903025711709069,-0.016039936876135,-0.00988317728512012,-0.0055051355021651,-0.00880080273183919,-0.021785672296436,-0.0109335770419328
Beta,-0.00592737996275556,-0.0162722607468543,-0.00200817579153797,0.00150868893747732,0.000372999199108631,-0.00578624713484106,-0.00356180172092414,0.000173401191446584
Gamma,-0.342618492550539,-0.304037003418626,-0.306139476742391,-0.365084071569408,-0.354420952666327,-0.334038872281804,-0.356014825120181,-0.327485383791543
Delta,0.048368637175357,0.0426659274558624,-0.0216024750123507,-0.011388350478248,0.0297120581333103,0.0554051013464805,0.0225540251062383,0.0369276964593892
Theta,0.0254887364182661,0.00911690392319974,0.0335709886466592,0.0246473433449251,0.0178686831004794,0.00911002653672907,0.0338778438518628,0.0108057161618672
Alpha,0.00345536333969565,-0.00833574354162716,-0.0350048757051674,-0.00909878352310265,0.0137189924065193,-0.00336965545866518,0.0218725273103843,0.0115674826141685
Beta,0.0377381186053257,0.0347339541270145,0.0186021204985472,0.0188012913097866,0.025870926178733,0.0263170615710258,0.0109923222585333,0.0134265417053804
Gamma,-0.57289604455408,-0.422760951203696,-0.461202044732814,-0.603830208487575,-0.623897335973222,-0.584944668652991,-0.522238932607284,-0.456708057521188
Delta,-0.0108326263602635,0.00499041649996182,-0.0270956262168444,-0.0216510203563023,-0.0089170913834671,0.00247547105582143,-0.00891435698228801,0.00254232858726336
Theta,0.0194663526815473,0.0280810013758501,-0.00334659699947859,0.015123045507517,0.0228386963458196,0.0302876793209625,0.0135086732872872,0.0275648104267006
Alpha,-0.0088086733498314,-0.00461726486442327,0.00222713168800087,-0.0323021458547845,-0.0353006202699772,-0.0162908294912758,-0.0226946078686236,-0.0194424519686568
Beta,0.00576017884495377,0.0107733797401147,0.0173820619504292,0.0160911378939788,0.0117403040158447,0.0113204426070237,0.00447722257748214,0.000340849007980397
Gamma,-0.0805896588768328,-0.0880416816437277,-0.101126514442626,-0.0908807759137035,-0.0946439642469776,-0.104933022878023,-0.0716190972980609,-0.0815116480499022
Delta,-0.000131288469704196,0.00547852203700307,0.0823228156524713,0.0512252988404048,0.0301411197020959,0.0116166751197466,0.0361795837482145,0.0264592895772192
Theta,-0.0282436677907917,-0.00900698485763504,0.00341517472866134,-0.0187586645330979,-0.0286046016281576,-0.01266920258128,-0.0129605505732185,-0.000622715420267118
Alpha,-0.0355790544479464,-0.00323352549702924,-0.0351980937360888,-0.0414681887794599,-0.0433751548430229,-0.0196840171440475,-0.0363974707727401,-0.0229111421710393
Beta,-0.0158576612117436,-0.00545190424850273,-0.0121215064136493,-0.0189543841294514,-0.0161625354801874,-0.0128657321578368,-0.0191691476576695,-0.0143351096125066
Gamma,0.0459306682702193,0.241014926436838,0.0976015996131378,0.266090894665762,0.431247081301938,0.218089671892791,0.341149069605533,0.0530563600531906
Delta,0.0156038504350438,0.0118564561878998,-0.0237853224476828,-0.00482296257955492,0.0355187973245706,0.0117365781810359,0.00798989505624092,-0.00182913250163094
Theta,-0.0418686909613848,-0.0553265608644382,0.0442377368748079,-0.0371602712348601,-0.0396248631399969,-0.0520769605229807,-0.0567371764262837,-0.0617992854119088
Alpha,-0.00603794630049217,-0.00868215877051999,-0.0201825013303254,-0.00154131841033783,-0.00327763353936081,-0.0107150330417288,0.000903306189992259,-0.00329580185368094
Beta,0.00321456218066917,-0.000176318936490161,-0.0112843922812632,-0.00522379302013747,-5.025817146429e-05,0.00101118235085004,4.34150805247971e-05,0.00506117611838026
Gamma,0.277291734230404,-0.0704284599152426,-0.0868441033246031,0.0450183755100898,0.00714366034294685,-0.104608365828122,0.00645808692786408,0.0432404178781209
Delta,-0.025170231903244,0.0365398574798785,0.179221007198003,0.0330378382893367,0.0283177544060029,0.0794627461561322,0.0279772164266569,0.107955777546714
Theta,-0.0143810250129789,0.046553745478804,0.0347353087440728,0.0479575057562665,0.0471546268128833,0.0478717603770438,0.0175031981311019,0.0377422807173766
Alpha,0.0398200694986094,0.0355587250526793,0.0395333703033698,0.0510600698361693,0.0450742349810116,0.0403893577438953,0.0469781124599945,0.0413086576876255
Beta,-0.00097775943968803,-0.000545768385072129,-0.00541299115376027,-0.00115142661427017,0.00148304287563529,0.00678306638192023,0.0124541282891129,0.0157778045994981
Gamma,-0.546146372567782,-0.311591810927502,0.053859144634041,0.249428047756458,0.30077938086242,0.317859137874822,-0.0315252867745545,0.310116173236717
Delta,0.131421605725602,0.0359065398435674,0.229712695652912,0.101065470797475,0.217986358639585,0.0942810804004834,0.0572401493223199,0.0803781291776786
Theta,-0.00760856479081445,0.00237477449532613,0.0228435065031139,0.0164644591388495,0.0274688504838517,0.0309935481103904,-0.00100838481615807,0.0176761095695017
Alpha,-0.0309604869049559,-0.0314501085705283,-0.0269766132941225,-0.0138860089096608,-0.0213676448160592,-0.0195348800354926,-0.0435638435957475,-0.0286343562004571
Beta,-2.66390436171317e-05,-0.0133105978568934,0.0214062638068255,0.0086785875085207,0.00720641697226676,-0.00450215677805664,0.00794253277386547,0.00571704730613307
Gamma,-0.930103011819877,-0.925198891350921,-0.118289223806688,0.517147540481831,0.335296997478802,-0.964573891553321,0.0234717145487738,0.378744259767592
Delta,-0.0245508512130621,-0.0331390727202535,-0.0196703628260545,-0.0183075038683974,-0.0229739325655742,-0.031917933517381,-0.0189880555835888,-0.0267881058799497
Theta,0.00847208037031543,0.0102840638640768,0.0176481503989944,0.0117164969990036,0.00512755285091588,0.00719456998368005,0.00531591938239021,0.000994636155914637
Alpha,-0.0214978746518266,-0.0179007282990191,-0.0334186050855457,-0.0157666634044715,-0.0144820568455958,0.000221820975153611,-0.01154271879251,0.0053441011147179
Beta,-0.00118946703438021,0.0013809775473171,-0.000792298807738467,-0.00140448492396025,0.00052909878653085,-0.000476835730374238,-0.000537874491119709,-0.00445822180900644
Gamma,0.00532373367306241,0.00493253381022797,0.00316683636379529,0.00307101146235734,0.00303605161244431,0.00188485469338947,0.00115315076959192,-0.00253921120155964
Delta,0.0681452247919193,0.104863937914337,0.0719957716517651,0.0583257850659658,0.0618501067930357,0.0662586140188774,0.0709680245675946,-0.000376218224881694
Theta,0.0263848847562491,0.0268951190813334,0.0330398853064479,0.0179383463368718,0.0302828757068639,0.0164896185849384,0.0373860789203325,0.00641352521818851
Alpha,-0.0507977380174824,-0.051866910818884,-0.0435975862672049,-0.0393263805664221,-0.0451220614673195,-0.0507742445051067,-0.0430749139102829,-0.039829138313669
Beta,0.00680659371751296,0.00275149378569497,0.00188219462734636,0.00538048860585812,0.00410761694066101,0.00234462534944512,0.00814115312010991,0.00844689774756007
Gamma,-0.0071848898141069,-0.0091981797226328,-0.00183582637842612,0.003431140721693,0.00236185218416568,0.00311953649186806,-0.000380753388447163,-0.00844098267082483
Delta,-0.05725834373239,-0.0434179447772822,-0.0180542739735411,-0.0290625338763408,-0.0106231976491921,-0.0151774958391563,-0.0200829157207653,0.0166037478570557
Theta,-0.0127417634417996,-0.0128856914521878,0.0803814869494817,0.0129537093577928,-0.00633977729103044,-0.0191628000463871,-0.00446601195323128,-0.0229617235478018
Alpha,0.00517198478781446,0.00914553675152965,0.0306932909734839,0.0153033212411097,0.00596424925030964,0.0177615361608964,0.0139963452925289,0.000197545585845205
Beta,-0.0172504310465052,-0.0157742844443294,-0.01570738153206,-0.0133395866578428,-0.0135085563189053,-0.0171595230399379,-0.0112834820865457,-0.0106180817494703
Gamma,-0.476742934237634,-0.51090022246503,-0.155436242124305,-0.419594926297371,-0.50800743433338,-0.377901074611958,-0.400185409613542,-0.251814057325634
Delta,0.0279743975771772,-0.000352214862047978,0.0669078858906394,0.0394211759768137,0.0535237455309559,-0.0200125443516437,0.00477239487636327,-0.0103068599927644
Theta,0.0489312182218054,0.0256931523771435,0.0709782457732856,0.0590586308111345,0.0592534389424116,0.0322794414257038,0.0573877171375876,0.0335844510911629
Alpha,0.0158018936878213,0.0237123085578929,0.00149225600757445,0.0100838410857547,0.0169289472070778,0.0170345980643708,0.0188354294507058,0.0262213069259127
Beta,0.00523946938746364,0.00133109394381867,-0.00391420141940893,0.0116520212479194,0.0039487239529111,0.0031106166493321,0.00687230505902623,0.00313733614518699
Gamma,-0.525081386376114,0.918526459592797,0.7041553055254,0.76094371907913,0.873236991167905,0.960369265837259,0.829879865031271,0.952744500914493
Delta,0.0956691350076762,0.0911944149408844,0.0285162646233801,0.0555597663550344,0.0718577578481991,0.0466467965695972,0.0153238689634134,0.0304195480906153
Theta,-0.00807142935815753,-0.00150085363024207,0.0428877340298403,0.00871057759406503,0.00289225493445552,0.0190102934014317,-0.00856316036339058,-0.000489034818834652
Alpha,-0.00732379354939832,0.00462040233967649,0.010096554501268,-0.0110515601884256,0.00193021209865601,0.00908246455123979,-0.00236236659048467,0.00263686962492918
Beta,-0.00296193343331879,0.000706846070455901,-0.0156106784789103,-0.0103223822905125,-0.00574277675197102,-0.00824656634537037,0.00759434930193394,0.00841613461777653
Gamma,-0.421294210195145,-0.535195555514984,-0.629979411461047,-0.507302778579589,-0.648159881117708,-0.608073955901581,-0.198480689757701,-0.570802453763057
Delta,0.0631313357434072,0.0477792107726084,0.0610281987863689,0.0567816593278234,0.0744201772224817,0.0875264902210858,0.106126528029681,0.120923977272175
Theta,-0.0139983717298158,0.000442536524489738,0.0121665324475121,0.000608258872310867,0.00440143170852358,0.00389113439429138,0.0183831157992048,0.0246528369313898
Alpha,0.0225544125358894,0.00304920626383228,-0.0296104019589752,0.00536734092959212,0.0134488784048361,-0.00427318782303794,-0.000321600522242395,-0.00478690090741507
Beta,-0.00313095144355316,0.00222909479578405,0.00848083796251613,0.00765147095429249,0.00347547887362602,0.00509094243508076,-0.00240015658539219,0.00104422234546158
Gamma,-0.449468754547328,-0.422338217475338,-0.477453359699328,-0.449559528802381,-0.507778335888162,-0.430778592578342,-0.54328486111508,-0.438235710813273
Delta,0.00670990200595131,0.00349495661862819,0.0270850439651401,-0.000518404973961432,-0.0148753241726174,-0.00106415823489626,-0.0212853063627646,-0.0207918988234749
Theta,-0.00259733750429033,-0.00023796757385787,0.000980010511361477,-0.0183408805136812,-0.0191352534564764,0.00222192266193296,0.00256756895509618,0.030709738049338
Alpha,-0.0218396380454049,-0.00875344205330357,-0.0265699011368616,-0.0292337211532427,-0.0197220841781992,-0.0143272107347209,-0.0188286550287901,-0.0152257667325039
Beta,-9.74258050714454e-05,-0.00121583536139404,-0.0146712296201548,-0.0109512120903725,-0.0051613592968265,0.00049333411118373,-0.0030733229471453,0.000592433459940412
Gamma,0.485680998577685,0.496824079151207,0.281951327597084,0.482875085927924,0.505822015328014,0.547480932521904,0.457899670887373,0.482564271106177
Delta,0.0942937707088765,0.0778945704447663,0.0419279108374599,0.0788442816843603,0.0756058703902937,0.067882736392448,0.0618795971756808,0.0481928215423938
Theta,0.0254164211938494,0.0172629840120489,0.0358338742605787,0.00919390370094951,0.0342320446316217,0.0215559896442281,0.0244144214136111,0.0255340764220815
Alpha,0.0195486616643337,0.0437521212701072,0.0452886977461427,0.0162086501160303,0.0200508004551342,0.0450994426357545,0.031259193118661,0.0432211786471998
Beta,-0.00224518192725045,0.000171405801848072,0.000468914124110233,0.00152648968362274,-0.00687395705500974,-0.00549418855454885,-0.00236491315927461,-0.00372368496845208
Gamma,0.870425727520582,0.888405685411716,0.850171734962425,0.939754643054911,0.910158592788753,0.908249657349345,0.951832772289094,0.898492717271344
Delta,0.0289452722128272,0.0453362892420318,-0.0277947996485834,-0.00449135931692122,0.0141789040634172,0.0250800828791088,-0.00347252008627177,0.0223088195585461
Theta,-0.00953703378101181,0.000680566293932805,0.0504068202136039,0.0211498040489007,0.00106212363256054,-0.000563609496580793,-0.00646129475386501,-0.000571275876415715
Alpha,-0.0137941843259389,0.00907550574911008,-0.0304808285514756,0.00978145491980314,-0.0064734917539961,-6.4039467519711e-05,0.0225787609109833,-0.00315421716390002
Beta,0.0612880658731882,0.0654244562443439,0.00370283041562185,0.0396027192723876,0.0615086866640845,0.0701004088357289,0.0484672763475246,0.0555880033341624
Gamma,0.0207182466746313,0.437632702177625,0.415386818556117,0.377300790504228,0.504843492250618,0.637631477654814,0.288931176170766,0.608059657550268
Delta,0.00985310201334157,-0.048860234983039,0.0585136905897273,0.0327763771165787,0.0353809553371311,-0.00892557650335457,0.0297062370031361,0.0112524103271704
Theta,0.00594234605877637,-0.0080718713103672,-0.0079256490611491,0.00773429792910403,0.010102960821846,-0.0079894539113571,0.00795476288486025,-0.00555827425028366
Alpha,-0.00974075138994458,-0.00188454163740419,-0.0120637139991502,-0.0331318310647177,-0.0311332180384209,-0.0120926031136766,-0.0508831473724404,-0.0289330696429799
Beta,0.00742403859534612,0.013394319524457,-0.0134353513144777,-0.0123324129917714,0.00256310884607843,0.0034156669496064,0.000967162177682436,0.00646511749767712
Gamma,0.841777490568431,0.86597558183976,0.763741197729067,0.852935882586665,0.873470777769856,0.895267994164683,0.853715001650456,0.83227822413289
Delta,0.007580131021048,0.0267845696321082,-0.00361000084360732,0.0195137981561291,0.0108079774958938,0.0214590867194318,0.0105376691590997,0.0107397116550925
Theta,-0.00142476133374919,-0.0126517171990286,0.00936958675430486,-0.00395685119789112,0.0163616978779125,-0.00420290319241645,0.0130273681496753,0.010428652995006
Alpha,0.0311076201320842,0.0260202196743327,0.0335588016009892,0.0275967801462164,0.0330681700582488,0.0201577469066861,0.0445371410572001,0.0277264761224709
Beta,-0.019427137544613,-0.0196752666165623,-0.0144407550652696,-0.0212323694030738,-0.0195909776356171,-0.0253674199866224,-0.0288661999162761,-0.0264140964992903
Gamma,-0.00373195743167072,0.0860433221475118,0.0868792509788702,-0.0614538904244237,0.0353093548412394,0.307829279153683,0.144751429579666,0.273199447502586
Delta,0.0830929638216093,0.0866198724700385,0.0973609634698432,0.0682403478587758,0.0761678316222016,0.0667636282457655,0.0482870679846637,0.042586377515887
Theta,0.0235062251693391,0.0278780503381605,-0.0173670828196553,0.00314878830186088,0.016205960398926,0.0185501471836272,0.012036114388296,0.00743585413909955
Alpha,0.0336237659795378,0.0237084779869767,-0.0119103641183575,0.00960429537447952,0.00086876077197766,0.00374213305526996,-0.00487054881917001,-0.0151423774180602
Beta,0.020059116714602,0.0242574844070892,0.0191555263512499,0.0227470196094483,0.0237745190726401,0.022981806166656,0.0140037866511202,0.0219431147764468
Gamma,0.146625576517229,0.465260223397089,0.282345336362569,0.540717809660715,0.50987584230592,0.324706587184053,0.24680241305366,0.568540375528146
Delta,0.0382024715984673,0.00517436296567345,0.0124972456513306,0.0357843920803174,0.0328877063823795,0.0337585153057359,0.0540620911454642,0.066660953573899
Theta,-0.00251295487253452,-0.0196800886550802,0.00109165338510014,-0.0109178846070649,-0.0187834562915853,-0.0281038053351559,-0.032971503397644,-0.0438446944511728
Alpha,0.00851563079570991,-0.0176223971794249,0.0475798287071611,0.0285510235650266,0.0120209861376049,-0.009568481781841,0.0111424855756227,-0.0179167707866078
Beta,0.0252860909721846,0.0188550980695621,0.0340482197644148,0.030424550188415,0.0236846577007044,0.0228870643056055,0.0141936044526228,0.0204452396637198
Gamma,0.711076458203635,0.826520292197125,0.816959981744744,0.647248390945185,0.813640968481029,0.855901732713557,0.773390261808288,0.806815550746212
Delta,-0.046427754788662,-0.0360080702888589,0.0531469988962225,-0.00032634535160493,0.0512997691591784,-0.0246436760363175,0.0677792583898089,-0.00990747987864732
Theta,0.00488308203621267,0.00600268640226678,0.0577872986185867,0.017642986135932,0.00973872354774584,-0.0103985629138307,0.0058226645426099,-0.00583964774513761
Alpha,-0.00894168606327747,-0.00644272928362293,0.00661775643595494,-0.00949463450401706,-0.0164509739359393,-0.0188259463753815,-0.0215722696126482,-0.0127696075903144
Beta,0.017673610866856,0.0112351515148882,0.00200866780066936,0.00352183238099543,0.00535989855857635,0.00185276418308068,0.00522716301526607,0.000402736200364167
Gamma,0.0514615938051116,0.157183761592645,0.0331618235456087,0.106973066580357,0.158654143022753,0.201538548754537,0.0773460547463281,0.169073979925247
Delta,0.0301310984191833,0.0507381963544395,0.0585364161594268,0.0247598734130918,0.0427858081274553,0.0187767434167618,-0.00502693036800711,-0.015108362982833
Theta,-0.00602965238550485,-0.0215953876381362,0.0825244583917147,0.0142494108188819,-0.00634778706731667,-0.00900382586343534,0.00264975509777609,-0.00182346936847801
Alpha,0.0130903218389725,0.00956992095509975,0.0100908747309569,0.00669674236717659,0.000963940254832763,0.00757314364500792,0.00504254572109275,0.00355368382219291
Beta,0.00530201030230338,0.00358954460858931,-0.0151331447916237,0.00190903341394773,0.00279070959102428,0.000287898078276523,0.00448183500905129,0.00293348804362663
Gamma,-0.0934893193262415,-0.243049033842488,-0.174197079955407,-0.183998230149187,-0.195465064889959,-0.332933057398365,-0.156319386599282,-0.314705283076157
Delta,-0.00467819536272718,-0.0250890771625764,0.0240020043719794,8.75527141941121e-05,-0.0482825966092857,-0.0543616205660062,-0.00192480940221653,-0.00643064235072438
Theta,0.00931179163395061,0.0101753136221646,-0.0241460669935312,0.00876962682746289,0.0219994503950697,0.0211782061663564,0.00574561840335676,0.0176525540855106
Alpha,0.0158054994645298,0.00828960155727614,0.0265548136696137,0.0115101865364371,0.00274934027780114,-0.00169318042214309,0.0372187888981418,0.0225640671118434
Beta,-0.0103809740839701,0.000988500555094942,-0.0220355910257767,-0.0177778827417617,-0.0141096976376423,-0.0189110685126949,-0.0198404549223699,-0.0162575502619078
Gamma,0.0359397072171481,0.381008438168687,0.34937370116038,0.316672534415384,0.139844008831203,-0.0726549379044833,-0.046992053509833,0.319946961056586
Delta,-0.0546480538117961,-0.0600240455818708,-0.0444849569738855,-0.0820536711086257,-0.0740687393115201,-0.0696676964663284,-0.0635373254575323,-0.0789324752971154
Theta,0.0547544482367359,0.0619150834757946,0.0286678093775243,0.0345600400634022,0.053391119603176,0.047716856404673,0.0457761033289064,0.0401818822294371
Alpha,-0.0332869373610944,-0.0292732618531938,-0.0198507733340316,-0.0426978651134065,-0.0241477665576089,-0.0222709290395069,-0.030387133481245,-0.0296781587425144
Beta,-0.00190283816105979,0.00363605869400206,-0.0131673497806705,-0.00823933205341613,-0.00631935811360285,1.49008163622894e-05,-0.0073752714896319,0.00978806119661304
Gamma,0.271359681920867,0.220233353324204,0.210648810850925,0.286110457406516,0.245903037146227,0.194054119953254,0.46799411834659,0.221415077427601
Delta,0.056450389364523,0.0505944658953667,-0.0126670242832604,-0.00324609932196643,0.0202580250815928,0.0357923900948594,0.0411892202527239,0.067967551789076
Theta,-0.008095930219325,0.0111932173240197,-0.0462135371878891,-0.00918334224012568,0.0358756632219521,0.0324626118692038,-0.0170746473388306,-0.00443570287405891
Alpha,0.00356524867599812,-0.0102351805742216,0.0189164187110399,0.024915577297081,0.0134954629252129,-0.00224752422534268,0.0245346974275037,0.0394633866782619
Beta,0.0104889745177199,-0.00247067747969335,0.0099966834760154,0.00227445904811906,-0.0152007357913371,-0.0106897116494877,-0.000547565626562807,-0.00171367473093226
Gamma,-0.32780456074093,-0.682384256346767,-0.185591331119871,-0.558211162783543,-0.132080621289671,-0.10247841518965,-0.553049457601898,-0.600805182583715
Delta,0.0464690869246832,0.0672728584175405,0.00852083695698716,0.01960846509778,0.0498072278295353,0.081894483038155,0.0511918180828748,0.0680434038651849
Theta,-0.0288786254176346,-0.0234105002639726,-0.0119100602516226,-0.0261193883053382,-0.0223084018822344,-0.0283820023792347,-0.0365390691024198,-0.0389134344078974
Alpha,-0.0291874217721172,-0.0482694927409771,-0.0095702573564764,-0.0177094075924796,-0.031216176740666,-0.0375774382954282,-0.0191523498625211,-0.0197451362986716
Beta,0.023479906774593,0.0314456924231117,0.0118005751539314,0.0170703529862677,0.0222092415556634,0.0299620074927374,0.0149307060283967,0.0274492960601815
Gamma,0.0529743925319152,0.459042169969988,-0.0609482288356551,-0.0906071133415736,-0.668410083577626,0.234313056143209,-0.593052109432394,-0.800483962343574
Delta,-0.0284458461079055,-0.0333274038964358,0.0230196466275791,-0.0102718523731769,-0.0102669025104446,-0.0104958079551661,0.00435676967911032,0.00165747221770552
Theta,-0.00590091708427165,-0.00340863575773291,-0.012846343818063,-0.0145990783114775,0.00367904152552526,-0.000285268591282977,0.00673561698769032,0.00843629967615027
Alpha,-0.0128293171140369,-0.0377111462755082,-0.00560301598083505,-0.0130520628029827,-0.00738542020635226,-0.036114345373636,-0.0141889907290378,-0.0290328339391005
Beta,-0.0200105599169118,-0.0178322659450347,-0.013123552389504,-0.0179085881272035,-0.0185965862990964,-0.0191317669848819,-0.0222757265345112,-0.0236620558707034
